BirdID,Date,StndBody.mass,animal,FieldPeriodID,PeriodYear,PeriodStart,PeriodEnd,Observer,Weather,Novel.environment.score,ReleaseMethod,CatchID,ExplorationBranchOrientation,TentColour,TentTerritoryID,Wind,SexEstimate,BirthDate,BirthFieldPeriodID,BirthPeriodYear,BodyMass,Ageclass,CatchTime,Status,Time.between.tests,Social.status,TentPoles,BranchHeight,Start.of.year,Start.of.June,Season.yr.start,Season.june.start,Season,Days.into.season,mum,Ageclass2,Age_days,Testno,Age,Age_sq,Age2
5786,17/06/2012,-0.325552869,5786,116,2012,04/06/2012,30/09/2012,DLG,S,2,P,7959,D,B,2,0,M,24/11/2011,105,2011,14.39999962,JUV,00/01/1900,SEEN1,116,Non-primary,0,0,01/01/2012,01/06/2012,168,16,16.1,16,1763,2,206,2,-0.380487283,42436,-0.260335109
5787,23/02/2012,-0.149562285,5787,112,2012,22/01/2012,28/02/2012,HE,S,1,P,7845,D,B,2,2,M,25/12/2011,112,2012,15,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,53,53,53.2,53,5616,1,60,1,-0.44790372,3600,-0.264953738
5787,06/06/2012,-0.149562285,5787,116,2012,04/06/2012,30/09/2012,SAK,S,14,P,7910,D,B,2,1,M,25/12/2011,112,2012,15.5,SA,00/01/1900,BrM,104,Primary,0,0,01/01/2012,01/06/2012,157,5,5.1,5,5616,3,164,2,-0.399881053,26896,-0.262183226
5820,29/06/2012,0.468148066,5820,116,2012,04/06/2012,30/09/2012,DLG,S,2,P,7889,D,B,2,1,M,01/03/2012,112,2012,14.60000038,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2012,01/06/2012,180,28,28.1,28,4904,2,120,1,-0.420198335,14400,-0.263669332
5820,22/02/2013,0.284147271,5820,118,2013,22/01/2013,27/02/2013,SH,P,11,P,8222,D,B,2,2,M,01/03/2012,112,2012,16,A,00/01/1900,ABX,238,Non-primary,0,0,01/01/2013,01/06/2013,52,52,52.2,52,4904,4,358,2,-0.310300309,128164,-0.250139778
5820,25/06/2013,0.33014747,5820,122,2013,18/06/2013,30/09/2013,HE,S,14,P,8323,P,G,2,0,M,01/03/2012,112,2012,18,A,00/01/1900,BrM,123,Primary,0,0,01/01/2013,01/06/2013,175,24,24.1,24,4904,4,481,3,-0.25350427,231361,-0.237866921
5820,31/01/2015,0.376147669,5820,139,2015,16/01/2015,05/03/2015,MB,C,34,P,8913,D,G,2,2,M,01/03/2012,112,2012,16,A,00/01/1900,BrM,585,Primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,4904,4,1066,4,0.016623231,1136356,-0.13023904
5821,01/07/2012,-0.449359137,5821,116,2012,04/06/2012,30/09/2012,SAK,S,7,P,7890,D,B,2,1,M,03/03/2012,112,2012,14.19999981,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,182,30,30.1,30,3596,2,120,1,-0.420198335,14400,-0.263669332
5821,24/09/2012,-0.403358938,5821,116,2012,04/06/2012,30/09/2012,VS,S,0,P,8045,D,B,2,1,M,03/03/2012,112,2012,15.19999981,SA,00/01/1900,ABX,85,Non-primary,0,0,01/01/2012,01/06/2012,267,115,115.1,115,3596,3,205,2,-0.38094904,42025,-0.260383988
5822,01/07/2012,-0.139131189,5822,116,2012,04/06/2012,30/09/2012,DLG,R,15,P,7891,D,B,2,2,M,02/05/2012,116,2012,13.39999962,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,182,30,30.1,30,5604,1,60,1,-0.44790372,3600,-0.264953738
5822,29/08/2013,-0.139131189,5822,122,2013,18/06/2013,30/09/2013,LMG,S,19,P,8433,P,G,2,0,M,02/05/2012,116,2012,15.5,SA,00/01/1900,ABX,424,Non-primary,0,0,01/01/2013,01/06/2013,240,89,89.1,89,5604,3,484,2,-0.252119001,234256,-0.237522629
5822,05/03/2019,-0.185131388,5822,171,2019,21/01/2019,09/03/2019,TC,S,9,P,10781,D,G,2,0,M,02/05/2012,116,2012,16.60000038,A,00/01/1900,BrM,2014,Primary,1,0,01/01/2019,01/06/2019,63,63,63.2,63,5604,4,2498,3,0.677858413,6240004,0.476719915
5823,03/07/2012,-0.295168077,5823,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7892,D,B,2,1,F,05/03/2012,112,2012,13.60000038,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2012,01/06/2012,184,32,32.1,32,5163,2,120,1,-0.420198335,14400,-0.263669332
5823,23/06/2013,-0.065167083,5823,122,2013,18/06/2013,30/09/2013,HE,S,13,P,8320,P,G,2,0,F,05/03/2012,112,2012,17,A,00/01/1900,SEEN1,355,Non-primary,0,0,01/01/2013,01/06/2013,173,22,22.1,22,5163,4,475,2,-0.256274809,225625,-0.238549084
5823,22/06/2014,-0.203167679,5823,125,2014,16/06/2014,04/10/2014,HE,C,74,P,8629,P,B,2,0,F,05/03/2012,112,2012,15.10000038,A,00/01/1900,BrF,364,Primary,0,0,01/01/2014,01/06/2014,172,21,21.1,21,5163,4,839,3,-0.088195475,703921,-0.181667018
5824,15/06/2012,-0.5341269,5824,116,2012,04/06/2012,30/09/2012,DLG,S,23,P,7893,D,B,2,0,F,16/02/2012,112,2012,13.89999962,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2012,01/06/2012,166,14,14.1,14,5573,2,120,1,-0.420198335,14400,-0.263669332
5824,07/02/2013,-0.580127099,5824,118,2013,22/01/2013,27/02/2013,SH,P,55,P,8201,D,B,2,2,F,16/02/2012,112,2012,15,A,00/01/1900,ABX,237,Non-primary,0,0,01/01/2013,01/06/2013,37,37,37.2,37,5573,4,357,2,-0.310762065,127449,-0.250224811
5825,14/06/2012,-0.401217323,5825,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7894,D,B,2,0,F,15/02/2012,112,2012,13.19999981,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,165,13,13.1,13,5517,2,120,1,-0.420198335,14400,-0.263669332
5825,27/08/2013,-0.539217919,5825,122,2013,18/06/2013,30/09/2013,LMG,P,29,P,8431,P,G,2,0,F,15/02/2012,112,2012,15,A,00/01/1900,BrF,355,Primary,0,0,01/01/2013,01/06/2013,238,87,87.1,87,5517,4,559,2,-0.21748727,312481,-0.228219604
5825,30/01/2014,-0.539217919,5825,124,2014,19/01/2014,04/03/2014,HE,P,123,P,8506,P,B,2,1,F,15/02/2012,112,2012,14.60000038,A,00/01/1900,BrF,156,Primary,0,0,01/01/2014,01/06/2014,29,29,29.2,29,5517,4,715,3,-0.14545327,511225,-0.204583677
5825,10/02/2014,-0.585218118,5825,124,2014,19/01/2014,04/03/2014,HE,P,118,P,8517,P,B,2,2,F,15/02/2012,112,2012,15.69999981,A,00/01/1900,BrF,11,Primary,0,0,01/01/2014,01/06/2014,40,40,40.2,40,5517,4,726,4,-0.140373949,527076,-0.202698573
5826,14/06/2012,0.669255372,5826,116,2012,04/06/2012,30/09/2012,DLG,S,5,P,7895,D,B,2,0,M,18/10/2011,105,2011,15.69999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,165,13,13.1,13,3491,3,240,1,-0.364787565,57600,-0.258531707
5826,05/08/2013,0.669255372,5826,122,2013,18/06/2013,30/09/2013,LMG,S,2,P,8393,P,G,2,1,M,18/10/2011,105,2011,17,A,00/01/1900,BrM,322,Primary,0,0,01/01/2013,01/06/2013,216,65,65.1,65,3491,4,657,2,-0.172235142,431649,-0.214047372
5826,24/02/2014,0.577254975,5826,124,2014,19/01/2014,04/03/2014,HE,S,5,P,8532,P,B,2,0,M,18/10/2011,105,2011,17.60000038,A,00/01/1900,BrM,203,Primary,0,0,01/01/2014,01/06/2014,54,54,54.2,54,3491,4,860,3,-0.07849859,739600,-0.17742384
5827,14/06/2012,-1.346629185,5827,116,2012,04/06/2012,30/09/2012,DLG,S,21,P,7896,D,B,2,0,F,15/04/2012,112,2012,11.39999962,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,165,13,13.1,13,5267,1,60,1,-0.44790372,3600,-0.264953738
5828,12/06/2012,-0.146666151,5828,116,2012,04/06/2012,30/09/2012,DLG,C,4,P,7897,D,B,2,0,M,16/10/2011,105,2011,14.89999962,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,163,11,11.1,11,3002,3,240,1,-0.364787565,57600,-0.258531707
5829,12/06/2012,0.149319694,5829,116,2012,04/06/2012,30/09/2012,SAK,S,10,P,7898,D,B,2,0,M,13/04/2012,112,2012,14.19999981,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,163,11,11.1,11,3085,1,60,1,-0.44790372,3600,-0.264953738
5829,09/09/2012,0.149319694,5829,116,2012,04/06/2012,30/09/2012,VS,P,9,P,8008,D,B,2,1,M,13/04/2012,112,2012,15.39999962,SA,00/01/1900,ABX,89,Non-primary,0,0,01/01/2012,01/06/2012,252,100,100.1,100,3085,3,149,2,-0.406807399,22201,-0.262741586
5829,24/06/2013,0.195319893,5829,122,2013,18/06/2013,30/09/2013,HE,S,15,P,8321,P,G,2,0,M,13/04/2012,112,2012,18,A,00/01/1900,BrM,288,Primary,0,0,01/01/2013,01/06/2013,174,23,23.1,23,3085,4,437,3,-0.273821552,190969,-0.2426706
5829,31/01/2015,0.241320092,5829,139,2015,16/01/2015,05/03/2015,MB,C,12,P,8916,D,G,2,2,M,13/04/2012,112,2012,15.80000019,A,00/01/1900,BrM,586,Primary,0,0,01/01/2015,01/06/2015,30,30,30.2,30,3085,4,1023,4,-0.003232295,1046529,-0.14092185
5830,09/06/2012,-0.687060964,5830,116,2012,04/06/2012,30/09/2012,DLG,C,14,P,7899,D,B,2,0,F,13/10/2011,105,2011,13.69999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,160,8,8.1,8,5195,3,240,1,-0.364787565,57600,-0.258531707
5832,06/06/2012,-0.705928474,5832,116,2012,04/06/2012,30/09/2012,SAK,S,1,P,7901,D,B,2,1,F,07/02/2012,112,2012,13.19999981,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2012,01/06/2012,157,5,5.1,5,1707,2,120,1,-0.420198335,14400,-0.263669332
5833,16/06/2012,-0.794775405,5833,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7902,D,B,2,0,F,17/06/2011,105,2011,13.39999962,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,167,15,15.1,15,3490,4,365,1,-0.307068014,133225,-0.249537891
5833,22/09/2012,-0.886775802,5833,116,2012,04/06/2012,30/09/2012,VS,S,11,P,8038,D,B,2,1,F,17/06/2011,105,2011,14.10000038,A,00/01/1900,ABX,98,Non-primary,0,0,01/01/2012,01/06/2012,265,113,113.1,113,3490,4,463,2,-0.261815886,214369,-0.23988772
5833,03/02/2013,-0.518774212,5833,118,2013,22/01/2013,27/02/2013,HE,C,2,P,8191,D,B,2,0,F,17/06/2011,105,2011,15,A,00/01/1900,ABX,134,Non-primary,0,0,01/01/2013,01/06/2013,33,33,33.2,33,3490,4,597,3,-0.199940526,356409,-0.222995401
5834,09/09/2012,0.579950587,5834,116,2012,04/06/2012,30/09/2012,VS,P,1,P,8007,D,B,2,1,M,17/02/2012,112,2012,15.5,SA,00/01/1900,AB,68,Non-primary,0,0,01/01/2012,01/06/2012,252,100,100.1,100,5267,3,205,1,-0.38094904,42025,-0.260383988
5834,03/08/2014,0.211948997,5834,125,2014,16/06/2014,04/10/2014,HE,S,17,P,8763,P,B,2,0,M,17/02/2012,112,2012,17.29999924,A,00/01/1900,BrM,693,Primary,0,0,01/01/2014,01/06/2014,214,63,63.1,63,5267,4,898,2,-0.060951846,806404,-0.169479074
5835,19/06/2012,0.050720698,5835,116,2012,04/06/2012,30/09/2012,DLG,C,5,P,7904,D,B,2,1,M,23/10/2011,105,2011,15.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,170,18,18.1,18,5164,3,240,1,-0.364787565,57600,-0.258531707
5836,25/06/2012,0.426212406,5836,116,2012,04/06/2012,30/09/2012,SAK,P,1,P,7905,D,B,2,1,M,26/06/2011,105,2011,16.20000076,A,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,176,24,24.1,24,3594,4,365,1,-0.307068014,133225,-0.249537891
5836,03/08/2013,0.472212605,5836,122,2013,18/06/2013,30/09/2013,HE,P,5,P,8388,P,G,2,0,M,26/06/2011,105,2011,17,A,00/01/1900,BrM,404,Primary,0,0,01/01/2013,01/06/2013,214,63,63.1,63,3594,4,769,2,-0.120518424,591361,-0.195053384
5837,05/07/2012,0.557371869,5837,116,2012,04/06/2012,30/09/2012,DLG,R,0,P,7906,D,B,2,2,M,08/11/2011,105,2011,15.39999962,SA,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2012,01/06/2012,186,34,34.1,34,5284,3,240,1,-0.364787565,57600,-0.258531707
5837,12/09/2012,0.327370876,5837,116,2012,04/06/2012,30/09/2012,SAK,C,3,P,8012,D,B,2,1,M,08/11/2011,105,2011,16.79999924,SA,00/01/1900,SEEN2,11,Non-primary,0,0,01/01/2012,01/06/2012,255,103,103.1,103,5284,3,309,2,-0.332926373,95481,-0.254026653
5837,24/07/2013,0.235370478,5837,122,2013,18/06/2013,30/09/2013,LMG,S,17,P,8374,P,G,2,0,M,08/11/2011,105,2011,16,A,00/01/1900,BrM,315,Primary,0,0,01/01/2013,01/06/2013,204,53,53.1,53,5284,4,624,3,-0.187473103,389376,-0.219074751
5837,15/09/2013,0.511371671,5837,122,2013,18/06/2013,30/09/2013,MB,S,5,P,8454,P,G,2,1,M,08/11/2011,105,2011,16.70000076,A,00/01/1900,BrM,53,Primary,0,0,01/01/2013,01/06/2013,257,106,106.1,106,5284,4,677,4,-0.163000013,458329,-0.210874413
5838,07/07/2012,-0.893075175,5838,116,2012,04/06/2012,30/09/2012,SAK,S,9,P,7907,D,B,2,1,F,09/03/2012,112,2012,13,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2012,01/06/2012,188,36,36.1,36,5128,2,120,1,-0.420198335,14400,-0.263669332
5839,14/07/2012,-0.02440549,5839,116,2012,04/06/2012,30/09/2012,DLG,S,5,P,7928,D,B,2,1,M,15/05/2012,116,2012,15,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,195,43,43.1,43,1824,1,60,1,-0.44790372,3600,-0.264953738
5839,12/09/2012,-0.070405689,5839,116,2012,04/06/2012,30/09/2012,SAK,C,9,P,8013,D,B,2,1,M,15/05/2012,116,2012,15.80000019,SA,00/01/1900,ABX,60,Non-primary,0,0,01/01/2012,01/06/2012,255,103,103.1,103,1824,3,120,2,-0.420198335,14400,-0.263669332
5839,10/08/2013,-0.070405689,5839,122,2013,18/06/2013,30/09/2013,LMG,C,15,P,8397,P,G,2,1,M,15/05/2012,116,2012,15,A,00/01/1900,ABX,332,Non-primary,0,0,01/01/2013,01/06/2013,221,70,70.1,70,1824,4,452,3,-0.266895206,204304,-0.241084715
5839,25/09/2013,0.021594709,5839,122,2013,18/06/2013,30/09/2013,SAK,C,24,P,8485,P,G,2,1,M,15/05/2012,116,2012,15.80000019,A,00/01/1900,ABX,46,Non-primary,0,0,01/01/2013,01/06/2013,267,116,116.1,116,1824,4,498,4,-0.245654411,248004,-0.235887628
5839,22/06/2014,-0.346406882,5839,125,2014,16/06/2014,04/10/2014,HE,C,11,P,8628,P,B,2,0,M,15/05/2012,116,2012,15.10000038,A,00/01/1900,BrM,270,Primary,0,0,01/01/2014,01/06/2014,172,21,21.1,21,1824,4,768,5,-0.12098018,589824,-0.195236174
5842,10/09/2012,-0.499914263,5842,116,2012,04/06/2012,30/09/2012,VS,C,0,P,7931,D,B,2,1,F,14/01/2012,112,2012,13.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,253,101,101.1,101,3595,3,240,1,-0.364787565,57600,-0.258531707
5844,12/09/2012,-0.835907025,5844,116,2012,04/06/2012,30/09/2012,SAK,C,0,P,7933,D,B,2,1,F,16/01/2012,112,2012,13.10000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,255,103,103.1,103,5683,3,240,1,-0.364787565,57600,-0.258531707
5846,06/02/2013,-0.893075175,5846,118,2013,22/01/2013,27/02/2013,SH,C,21,P,8200,D,B,2,1,F,20/05/2012,116,2012,13,SA,00/01/1900,ABX,142,Non-primary,0,0,01/01/2013,01/06/2013,36,36,36.2,36,3491,3,262,1,-0.354628924,68644,-0.257218283
5847,30/07/2013,0.081192931,5847,122,2013,18/06/2013,30/09/2013,LMG,S,22,P,8387,P,G,2,0,M,19/09/2011,105,2011,16.5,A,00/01/1900,BrM,315,Primary,0,0,01/01/2013,01/06/2013,210,59,59.1,59,5598,4,680,1,-0.161614744,462400,-0.210390263
5847,21/08/2013,0.12719313,5847,122,2013,18/06/2013,30/09/2013,MB,C,22,P,8424,P,G,2,0,M,19/09/2011,105,2011,15,A,00/01/1900,BrM,22,Primary,0,0,01/01/2013,01/06/2013,232,81,81.1,81,5598,4,702,2,-0.151456103,492804,-0.206774422
5849,23/09/2012,-0.352680362,5849,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7938,D,B,2,0,F,27/01/2012,112,2012,14.19999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,266,114,114.1,114,5123,3,240,1,-0.364787565,57600,-0.258531707
5850,24/09/2012,-0.30286483,5850,116,2012,04/06/2012,30/09/2012,SAK,P,5,P,7939,D,B,2,1,M,28/01/2012,112,2012,15.30000019,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,267,115,115.1,115,3596,3,240,1,-0.364787565,57600,-0.258531707
5850,11/08/2013,-0.072863836,5850,122,2013,18/06/2013,30/09/2013,HE,C,6,P,8421,P,G,2,0,M,28/01/2012,112,2012,15,A,00/01/1900,SEEN1,321,Non-primary,0,0,01/01/2013,01/06/2013,222,71,71.1,71,3596,4,561,2,-0.216563757,314721,-0.227953209
5853,18/02/2013,0.093858446,5853,118,2013,22/01/2013,27/02/2013,HE,S,2,P,8215,D,B,2,1,M,29/07/2012,116,2012,16,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,48,48,48.2,48,4958,3,204,1,-0.381410796,41616,-0.260432629
5854,01/02/2013,-0.264061068,5854,118,2013,22/01/2013,27/02/2013,HE,P,3,P,8187,D,B,2,1,F,24/08/2012,116,2012,14.5,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,31,31,31.2,31,5549,3,161,1,-0.401266322,25921,-0.26229918
5854,29/06/2013,-0.17206067,5854,122,2013,18/06/2013,30/09/2013,HE,S,11,P,8331,P,G,2,0,F,24/08/2012,116,2012,16,A,00/01/1900,AB,148,Non-primary,0,0,01/01/2013,01/06/2013,179,28,28.1,28,5549,4,309,2,-0.332926373,95481,-0.254026653
5854,18/09/2013,-0.264061068,5854,122,2013,18/06/2013,30/09/2013,MB,S,49,P,8464,P,G,2,0,F,24/08/2012,116,2012,14.80000019,A,00/01/1900,AB,81,Non-primary,0,0,01/01/2013,01/06/2013,260,109,109.1,109,5549,4,390,3,-0.295524104,152100,-0.247293154
5855,30/06/2013,0.680433018,5855,122,2013,18/06/2013,30/09/2013,HE,S,6,P,8333,P,G,2,0,M,24/08/2012,116,2012,17,SA,00/01/1900,AB,0,Non-primary,0,0,01/01/2013,01/06/2013,180,29,29.1,29,5549,3,310,1,-0.332464617,96100,-0.253953037
5855,24/02/2016,0.910434012,5855,144,2016,02/02/2016,09/03/2016,LJR,C,65,P,9247,P,B,1.1,0,M,24/08/2012,116,2012,17.5,A,00/01/1900,BrM,969,Primary,0,0,01/01/2016,01/06/2016,54,54,54.2,54,5549,4,1279,2,0.114977347,1635841,-0.070837041
5901,31/01/2013,-0.034426317,5901,118,2013,22/01/2013,27/02/2013,HE,P,4,P,8185,D,B,2,1,F,05/06/2012,116,2012,15.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,30,30,30.2,30,3453,3,240,1,-0.364787565,57600,-0.258531707
5901,22/07/2013,-0.448428106,5901,122,2013,18/06/2013,30/09/2013,HE,S,3,P,8366,P,G,2,0,F,05/06/2012,116,2012,14.5,A,00/01/1900,BrF,172,Primary,0,0,01/01/2013,01/06/2013,202,51,51.1,51,3453,4,412,2,-0.285365463,169744,-0.245194815
5902,31/01/2013,-0.186578952,5902,118,2013,22/01/2013,27/02/2013,HE,C,13,P,8186,D,B,2,1,F,05/06/2012,116,2012,15,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,30,30,30.2,30,5212,3,240,1,-0.364787565,57600,-0.258531707
5903,03/02/2013,0.239479873,5903,118,2013,22/01/2013,27/02/2013,SH,C,4,P,8192,D,B,2,0,M,08/06/2012,116,2012,16,SA,00/01/1900,FL,0,Non-primary,0,0,01/01/2013,01/06/2013,33,33,33.2,33,1716,3,240,1,-0.364787565,57600,-0.258531707
5904,04/02/2013,0.35777083,5904,118,2013,22/01/2013,27/02/2013,HE,P,5,P,8193,D,B,2,0,M,07/10/2012,116,2012,16,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,34,34,34.2,34,5277,2,120,1,-0.420198335,14400,-0.263669332
5904,16/07/2013,0.587771824,5904,122,2013,18/06/2013,30/09/2013,HE,S,3,P,8355,P,G,2,0,M,07/10/2012,116,2012,15.5,SA,00/01/1900,AB,162,Non-primary,0,0,01/01/2013,01/06/2013,196,45,45.1,45,5277,3,282,2,-0.345393796,79524,-0.255924363
5904,02/02/2014,0.403771029,5904,124,2014,19/01/2014,04/03/2014,HE,P,64,P,8513,P,B,2,1,M,07/10/2012,116,2012,16.10000038,A,00/01/1900,BrM,201,Primary,0,0,01/01/2014,01/06/2014,32,32,32.2,32,5277,4,483,3,-0.252580757,233289,-0.237637631
5904,02/03/2016,0.35777083,5904,144,2016,02/02/2016,09/03/2016,LJR,S,40,P,9257,P,B,1.1,1,M,07/10/2012,116,2012,17.5,A,00/01/1900,BrM,759,Primary,0,0,01/01/2016,01/06/2016,61,61,61.2,61,5277,4,1242,4,0.097892359,1542564,-0.081930147
5905,04/02/2013,0.215209635,5905,118,2013,22/01/2013,27/02/2013,SH,P,8,P,8194,D,B,2,1,M,09/06/2012,116,2012,16,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,34,34,34.2,34,5465,3,240,1,-0.364787565,57600,-0.258531707
5906,02/02/2013,-0.21084919,5906,118,2013,22/01/2013,27/02/2013,HE,S,7,P,8205,D,B,2,1,M,07/06/2012,116,2012,15,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,32,32,32.2,32,4885,3,240,1,-0.364787565,57600,-0.258531707
5907,12/02/2013,-0.03247292,5907,118,2013,22/01/2013,27/02/2013,HE,S,7,P,8206,D,B,2,1,M,14/12/2012,118,2013,16,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2013,01/06/2013,42,42,42.2,42,5589,1,60,1,-0.44790372,3600,-0.264953738
5907,20/02/2013,0.059527478,5907,118,2013,22/01/2013,27/02/2013,SH,C,9,P,8218,D,B,2,2,M,14/12/2012,118,2013,15.5,JUV,00/01/1900,FL,8,Non-primary,0,0,01/01/2013,01/06/2013,50,50,50.2,50,5589,1,68,2,-0.444209668,4624,-0.264831957
5907,20/06/2013,0.105527676,5907,122,2013,18/06/2013,30/09/2013,HE,S,5,P,8318,P,G,2,0,M,14/12/2012,118,2013,15,SA,00/01/1900,ABX,120,Non-primary,0,0,01/01/2013,01/06/2013,170,19,19.1,19,5589,3,188,3,-0.388798899,35344,-0.261178535
5907,24/09/2013,-0.03247292,5907,122,2013,18/06/2013,30/09/2013,MB,C,0,P,8490,P,G,2,1,M,14/12/2012,118,2013,15.5,SA,00/01/1900,ABX,96,Non-primary,0,0,01/01/2013,01/06/2013,266,115,115.1,115,5589,3,284,4,-0.344470283,80656,-0.255789738
5907,18/07/2014,0.013527279,5907,125,2014,16/06/2014,04/10/2014,HE,P,13,P,8738,P,B,2,0,M,14/12/2012,118,2013,15.89999962,A,00/01/1900,SEEN2,297,Non-primary,0,0,01/01/2014,01/06/2014,198,47,47.1,47,5589,4,581,5,-0.207328629,337561,-0.225236928
5908,16/02/2013,0.119112139,5908,118,2013,22/01/2013,27/02/2013,HE,P,8,P,8212,D,B,2,1,M,18/12/2012,118,2013,16,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2013,01/06/2013,46,46,46.2,46,5634,1,60,1,-0.44790372,3600,-0.264953738
5908,28/06/2014,0.073111941,5908,125,2014,16/06/2014,04/10/2014,HE,S,69,P,8675,P,B,2,0,M,18/12/2012,118,2013,15.60000038,A,00/01/1900,BrM,497,Primary,0,0,01/01/2014,01/06/2014,178,27,27.1,27,5634,4,557,2,-0.218410783,310249,-0.228485048
5909,18/02/2013,-0.870334511,5909,118,2013,22/01/2013,27/02/2013,HE,S,3,P,8214,D,B,2,1,F,23/06/2012,116,2012,14,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,48,48,48.2,48,1707,3,240,1,-0.364787565,57600,-0.258531707
5909,27/06/2013,-0.824334313,5909,122,2013,18/06/2013,30/09/2013,HE,S,2,P,8329,P,G,2,0,F,23/06/2012,116,2012,15,SA,00/01/1900,ABX,129,Non-primary,0,0,01/01/2013,01/06/2013,177,26,26.1,26,1707,3,369,2,-0.305220988,136161,-0.249188723
5909,19/09/2013,-0.640333518,5909,122,2013,18/06/2013,30/09/2013,MB,C,2,P,8461,P,G,2,0,F,23/06/2012,116,2012,14.5,SA,00/01/1900,ABX,84,Non-primary,0,0,01/01/2013,01/06/2013,261,110,110.1,110,1707,3,453,3,-0.26643345,205209,-0.240977087
5909,30/01/2015,-0.91633471,5909,139,2015,16/01/2015,05/03/2015,MB,C,50,P,8912,D,G,2,2,F,23/06/2012,116,2012,12.89999962,A,00/01/1900,ABX,498,Non-primary,0,0,01/01/2015,01/06/2015,29,29,29.2,29,1707,4,951,4,-0.036478757,904401,-0.157824635
6009,26/06/2013,-0.134425249,6009,122,2013,18/06/2013,30/09/2013,HE,S,2,P,8327,P,G,2,0,F,26/02/2013,118,2013,16,JUV,00/01/1900,H,0,Non-primary,0,0,01/01/2013,01/06/2013,176,25,25.1,25,4958,2,120,1,-0.420198335,14400,-0.263669332
6009,05/02/2015,-0.272425845,6009,139,2015,16/01/2015,05/03/2015,MB,S,0,P,8926,D,G,2,1,F,26/02/2013,118,2013,14.30000019,A,00/01/1900,BrF,371,Primary,0,0,01/01/2015,01/06/2015,35,35,35.2,35,4958,4,709,2,-0.148223808,502681,-0.205599785
6010,30/06/2013,1.482580655,6010,122,2013,18/06/2013,30/09/2013,LMG,S,5,P,8332,P,G,2,0,M,02/11/2012,116,2012,20,SA,00/01/1900,AB,0,Non-primary,0,0,01/01/2013,01/06/2013,180,29,29.1,29,3094,3,240,1,-0.364787565,57600,-0.258531707
6011,06/07/2013,0.242399877,6011,122,2013,18/06/2013,30/09/2013,HE,S,12,P,8339,P,G,2,0,M,08/11/2012,116,2012,17,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,186,35,35.1,35,5621,3,240,1,-0.364787565,57600,-0.258531707
6011,28/02/2014,0.196399679,6011,124,2014,19/01/2014,04/03/2014,HE,S,46,P,8535,P,B,2,0,M,08/11/2012,116,2012,15,A,00/01/1900,BrM,237,Primary,0,0,01/01/2014,01/06/2014,58,58,58.2,58,5621,4,477,2,-0.255351296,227529,-0.238322648
