CalculationMethod,Island,Year,TerritoryID,TerritoryNumber,FieldPeriodID,Pisoni,Morind,Ficus,Ochros,AchAsp,PhyCas,Hibisc,QuiInd,Mangrv,CarPap,Scaevo,CorSub,TerCat,BoiBla,GosHir,Euphor,NepMul,OtherH,OtherT,SumVeg_X_Inverts,TQ,TQcorrected
Improved,CN,1990,129,88,12,7.236180905,0.471014493,0,0,0.237367647,0,,,0,,0,,,,0,0.264946429,0.247885714,7.723025,1.1333,17.31372019,41379.79125,20689.89562
Improved,CN,1990,131,89,12,1.601758794,0.97826087,0.145251397,0,0,0,,,0,,0,,,,0,1.8849375,0.341191837,3.6303,3.6624,12.2441004,24977.96481,12488.9824
Improved,CN,1990,132,90,12,4.103015075,4.336956522,9.55027933,0,0,0,,,0,,0,,,,0,2.876303571,1.192995918,4.0834,3.3124,29.45535042,104271.9405,52135.97024
Improved,CN,1990,133,91,12,0.512562814,3.179347826,0.87150838,0,0,0,,,0,,0,,,,0,8.078303571,0.682383673,0,3.052,16.37610626,11463.27439,5731.637193
Improved,CN,1990,134,92,12,1.08919598,2.690217391,0.145251397,0,0,0,,,0,,0,,,,0,5.924089286,0.322236735,1.512625,1.8312,13.51481579,46761.26263,23380.63131
Improved,CN,1990,137,93,12,1.085427136,0.942028986,2.206703911,0,0.237367647,0,,,0,,0,,,,0,3.974196429,0.389534694,4.8777,4.155433333,17.86839213,109533.2438,54766.62189
Improved,CN,1990,138,94,12,3.395728643,2.201086957,0,0,0.172514706,0,,,0,,0,,,,0,4.039151786,0.056865306,1.81515,1.017333333,12.69783073,19173.7244,9586.862202
Improved,CN,1990,142,95.1,12,2.755025126,1.222826087,0,0,1.552632353,0,,,2.2157745,,0.33228169,,,,0.213677845,0,0,2.117675,0,10.4098926,21860.77446,10930.38723
Improved,CN,1990,143,95.2,12,2.050251256,1.222826087,0,0,1.552632353,0,,,5.1701405,,0.249211268,,,,0.213677845,0,0,0,0.813866667,11.27260598,23672.47255,11836.23627
Improved,CN,1990,144,96,12,2.883165829,1.222826087,0.145251397,0,0.517544118,0,,,6.6473235,,0,,,,0,0,0,0.302525,3.458933333,15.17756926,26712.5219,13356.26095
Improved,CN,1990,146,97,12,3.780150754,0,0,0,1.380117647,0,,,6.893520667,,0.249211268,,,,0.213677845,0,0,1.2101,1.8312,15.55797818,21625.58967,10812.79484
Improved,CN,1990,148,98,12,2.374371859,0,0,0,0.184610294,0,,,7.955608183,,0,,,,0,0,0,0.9657375,10.618875,22.09920284,33369.79628,16684.89814
Improved,CN,1990,150,99,12,4.484924623,0,0,0,1.207602941,0,,,0,,0.830704225,,,,0,0,0,1.81515,0.6104,8.94878179,11901.87978,5950.93989
Improved,CN,1990,153,100,12,3.693467337,0,0,0,0.923051471,0,,,9.601596083,,0.080007042,,,,0,0,0,0.3219125,6.13535,20.75538443,22623.36903,11311.68452
Improved,CN,1990,154,101,12,3.429648241,0.242753623,0.74301676,0,0,0,,,9.8759274,,0,,,,0,0,0.02202449,0.3219125,9.674975,24.31025801,25525.77091,12762.88546
Improved,CN,1990,157,102,12,5.702261307,2.690217391,0.145251397,0,0,0,,,0,,0,,,,0,9.155410714,0.208506122,0.302525,0.203466667,18.4076386,72157.9433,36078.97165
Improved,CN,1990,158,103,12,6.859296482,0,0,0,0,0,,,13.71656583,,0,,,,0,0,0,0,1.41585,21.99171232,39365.16505,19682.58252
Improved,CN,1990,159,103.1,12,15.82914573,0,0,0,0,0,,,0,,0,,,,0,0,0,0,0,15.82914573,39889.44724,19944.72362
Improved,CN,1990,160,104,12,5.445979899,1.222826087,0,0,0,0,,,0,,0,,,,0,4.577705357,0.18955102,0,1.424266667,12.86032903,45011.15161,22505.5758
Improved,CN,1990,163,106,12,20.33668342,0.22826087,0.734636872,0,0,0,,,0,,0,,,,0,0,0.259346939,1.531275,4.9686,28.0588031,63693.48303,31846.74152
Improved,CN,1990,164,107,12,14.98492462,0,2.203910615,0,0,0,,,0,,0,,,,0,0,0.207477551,2.552125,4.416533333,24.36497112,69927.46712,34963.73356
Improved,CN,1990,165,108,12,1.783919598,2.054347826,0,0,0,0,,,0,,0,,,,0,6.798535714,0.93364898,1.531275,3.864466667,16.96619378,57006.41112,28503.20556
Improved,CN,1990,166,109,12,2.427135678,6.304347826,24.32960894,7.787565217,0,1.000736842,,,0,,0,,,,0.68703781,0,0.458840816,16.897325,18.305,78.19759813,191584.1154,95792.05771
Improved,CN,1990,167,110,12,0,0,2.312849162,0,0,0.229539474,,,0,,0,,,,0,3.5395,1.134628571,0.310775,0.8692,8.396492207,47020.35636,23510.17818
Improved,CN,1990,168,111,12,5.663316583,2.311594203,0,6.289956522,0,1.250921053,,,0,,0,,,,0,0,0.28677551,8.176125,18.91516667,42.89385554,105089.9461,52544.97303
Improved,CN,1990,169,112,12,6.190954774,0,1.173184358,0,0,0,,,0,,0,,,,0,2.836321429,0.31557551,1.2002,6.378133333,18.0943694,40712.33116,20356.16558
Improved,CN,1990,170,113,12,0,3.992753623,1.541899441,0,0,0.076513158,,,0,,0,,,,0,6.826178571,0.344440816,0,1.0865,13.86828561,,
Improved,CN,1990,171,114,12,9.64321608,3.202898551,1.103351955,0.108627329,0,0,,,0,,0,,,,0,0,0.145077551,0.67105,0.2588,15.13302147,71579.19154,35789.59577
Improved,CN,1990,172,123,12,0,0,0,0,0,0,,,0,,0,,,,0,0,0,0,6.776766667,6.776766667,16603.07833,8301.539167
Improved,CN,1990,285,105,12,6.214824121,0.733695652,0.726256983,0,0,0,,,0,,0,,,,0,2.962044643,0.151640816,0,1.627733333,12.41619555,,
Improved,CN,1996,1,1,21,5.909547739,0.429951691,0,0.147958592,0,0,,,0,,0.082788732,,,,0,0,0,6.0592,0.662388889,13.29183564,24390.5184,24390.5184
Improved,CN,1996,2,1.1,21,4.2680067,0.859903382,0,0.591834369,0.880156863,0,,,0,,0.165577465,,,,0,0,0,6.0592,2.649555556,15.47423433,27466.76594,27466.76594
Improved,CN,1996,3,2,21,8.710217755,13.04347826,1.005586592,0.448231884,0,0,,,0,,0,,,,0,0,0.04425034,6.4722,0.471372222,30.19533705,101667.6999,101667.6999
Improved,CN,1996,4,3,21,6.867671692,8.695652174,1.005586592,2.913507246,0,0,,,0,,0,,,,0,0,0.08850068,23.115,3.770977778,46.45689616,,
Improved,CN,1996,5,3.1,21,7.715242881,1.289855072,0,0.591834369,0,0,,,0,,0,,,,0,0,0,9.0888,0.662388889,19.34812121,83177.57309,83177.57309
Improved,CN,1996,7,4,21,5.909547739,0.859903382,0,1.183668737,0,0,,,0,,0,,,,0,0,0,6.8166,0.662388889,15.43210875,,
Improved,CN,1996,8,5,21,6.730318258,3.439613527,0,1.183668737,0,0,,,0,,0,,,,0,0,0.062029932,6.4379,0.662388889,18.51591934,41623.78668,41623.78668
Improved,CN,1996,9,6,21,5.025125628,5.797101449,0.201117318,3.36173913,0,0,,,0,,0,,,,0,0,0.265502041,17.5674,2.828233333,35.0462189,124449.1233,124449.1233
Improved,CN,1996,12,7,21,6.894472362,0.859903382,0.744878957,1.775503106,0,0,,,0,,0.082788732,,,,0,0,0.031014966,9.8462,1.987166667,22.22192817,55843.70549,55843.70549
Improved,CN,1996,13,8,21,4.2680067,1.719806763,0,0.295917184,0.440078431,0,,,0,,0.082788732,,,,0,0,0,1.5148,7.617472222,15.93887003,46445.86728,46445.86728
Improved,CN,1996,14,9,21,8.931323283,2.956521739,0,0.860041408,0,0,,,0,,0,,,,0,0,0.422334694,7.2918,1.126383333,21.58840446,86332.02942,86332.02942
Improved,CN,1996,15,10,21,3.283082077,0.429951691,0,1.331627329,1.320235294,0,,,0,,0.165577465,,,,0.916016276,0,0,6.8166,8.279861111,22.54295124,34535.8013,34535.8013
Improved,CN,1996,16,11,21,8.64321608,2.299516908,0,3.440165631,0.709529412,0.192140351,,,0,,0,,,,0,0,0.211167347,4.8612,1.501844444,21.85878017,73685.94797,73685.94797
Improved,CN,1996,17,12,21,8.64321608,2.299516908,0,3.440165631,0.709529412,0.192140351,,,0,,0,,,,0,0,0.211167347,4.8612,1.501844444,21.85878017,,
Improved,CN,1996,20,15,21,7.70519263,10.86956522,0.402234637,0.224115942,0,0.107929825,,,0,,0,,,,0,0,0.08850068,12.9444,0.942744444,33.28468338,55418.99782,55418.99782
Improved,CN,1996,22,16,21,10.21775544,10.14492754,0.402234637,0.896463768,0,0.107929825,,,0,,0,,,,0,0,0.08850068,6.4722,1.885488889,30.21550078,95299.68946,95299.68946
Improved,CN,1996,23,17,21,7.70519263,17.39130435,0.201117318,0.672347826,0.544392157,0,,,0,,0,,,,0,0.498785714,0,4.623,1.414116667,33.05025666,36520.53361,36520.53361
Improved,CN,1996,24,18,21,10.88777219,2.898550725,0.201117318,0.896463768,1.088784314,0.107929825,,,0,,0,,,,0,0,0,1.8492,5.656466667,23.58628481,39554.19963,39554.19963
Improved,CN,1996,25,19,21,12.73031826,1.449275362,0,0,0.272196078,0.431719298,,,0,,0,,,,0,0,0.309752381,7.8591,0.942744444,23.99510582,50341.73202,50341.73202
Improved,CN,1996,26,20,21,10.21775544,5.072463768,0.201117318,1.568811594,0,0.215859649,,,0,,0,,,,0,0,0.265502041,7.3968,0.942744444,25.88105426,92110.67211,92110.67211
Improved,CN,1996,27,21,21,7.922948074,0.657004831,0.338919926,1.032049689,0.473019608,0.672491228,,,0,,0,,,,0,0,0.140778231,4.051,1.877305556,17.16551714,58070.94449,58070.94449
Improved,CN,1996,28,22,21,6.338358459,1.314009662,0.338919926,0.344016563,2.365098039,0.384280702,,,0,,0,,,,0,0,0.246361905,2.4306,0.750922222,14.51256748,41607.53096,41607.53096
Improved,CN,1996,30,23,21,7.202680067,0.985507246,1.355679702,1.376066253,1.655568627,0.576421053,,,0,,0,,,,0,0,0.211167347,5.6714,0,19.0344903,52934.91751,52934.91751
Improved,CN,1996,31,23.1,21,7.202680067,0.985507246,1.355679702,1.376066253,1.655568627,0.576421053,,,0,,0,,,,0,0,0.211167347,5.6714,0,19.0344903,,
Improved,CN,1996,32,24,21,13.02512563,3.439613527,2.815642458,6.921275362,3.311215686,0.940070175,,,0,,0,,,,0,0,0.154693878,2.5425,2.195355556,35.34549227,102749.346,102749.346
Improved,CN,1996,33,25,21,16.8241206,0.859903382,0.938547486,2.662028986,1.204078431,0.235017544,,,0,,0,,,,0,0,0.206258503,0,1.097677778,24.02763271,59924.91599,59924.91599
Improved,CN,1996,35,26.1,21,14.11055276,1.289855072,1.407821229,0.532405797,1.204078431,0.235017544,,,0,,0,,,,0,0,0.257823129,0.5085,1.646516667,21.19257063,86614.03618,86614.03618
Improved,CN,1996,37,27,21,15.73869347,5.15942029,3.754189944,1.86342029,0.602039216,0.235017544,,,0,,0,,,,0,0,0.464081633,0.5085,1.097677778,29.42304016,,
Improved,CN,1996,38,28,21,7.370184255,7.246376812,1.206703911,2.913507246,2.177568627,0,,,0,,0,,,,0,0,0.265502041,2.7738,2.356861111,26.310504,62145.41045,62145.41045
Improved,CN,1996,40,29,21,4.2680067,0,0,0.295917184,0.880156863,0,,,0,,0.165577465,,,,0.305338759,0,0,3.787,5.9615,15.66349697,37106.82432,37106.82432
Improved,CN,1996,41,30,21,7.035175879,0,0,5.206857143,0,0,,,0,,0.080507042,,,,0,0,0,2.21,0.622616667,15.15515673,32144.08743,32144.08743
Improved,CN,1996,43,30.2,21,7.49078727,0,0,2.064099379,0,0,,,0,,0.273690141,,,,0,0,0,2.4306,0.750922222,13.01009901,,
Improved,CN,1996,44,31,21,7.035175879,2.487922705,0,6.738285714,0.328470588,0,,,0,,0,,,,0,0,0.175591837,5.525,1.86785,24.15829672,96874.76986,96874.76986
Improved,CN,1996,45,32,21,9.286432161,1.492753623,0,2.144,0.328470588,0,,,0,,0.080507042,,,,0,0,0.234122449,8.2875,1.245233333,23.0990192,77104.52608,77104.52608
Improved,CN,1996,47,33,21,13.98994975,9.565217391,0,1.77157764,0,0,,,0,,0,,,,0,0,0.396304762,9.1868,1.204655556,36.1145051,90719.6368,90719.6368
Improved,CN,1996,48,33.1,21,8.931323283,1.971014493,0.677839851,0.516024845,0.946039216,0.096070175,,,0,,0,,,,0,0,0.246361905,8.9122,0,22.29687377,59309.68422,59309.68422
Improved,CN,1996,49,34,21,15.43718593,7.173913043,0,2.36210352,0,0.248245614,,,0,,0,,,,0,0,0.679379592,13.51,0.602327778,40.01315548,59459.54904,59459.54904
Improved,CN,1996,51,35,21,15.43718593,4.782608696,0.655493482,1.77157764,0,0,,,0,,0,,,,0,0,0.113229932,20.5352,0.602327778,43.89762346,73396.82642,73396.82642
Improved,CN,1996,52,36,21,9.286432161,0,0,4.900571429,0,0,,,0,,0.161014085,,,,0,0,0,4.42,1.245233333,20.01325101,32021.20161,32021.20161
Improved,CN,1996,53,37,21,10.13065327,0,0,2.144,0,0,,,0,,0.040253521,,,,0,0,0,4.42,1.86785,18.60275679,43363.02607,43363.02607
Improved,CN,1996,54,38,21,5.909547739,2.487922705,4.979515829,3.062857143,0.656941176,0,,,0,,0.241521127,,,,0,0,0,8.84,1.245233333,27.42353905,61977.19826,61977.19826
Improved,CN,1996,55,39,21,13.50753769,6.376811594,0.655493482,0,0,0,,,0,,0,,,,0,0,0.113229932,15.6716,1.204655556,37.52932825,110711.5183,110711.5183
Improved,CN,1996,56,40,21,7.035175879,0,6.402234637,3.062857143,0,0,,,0,,0.080507042,,,,0,0,0,6.63,0,23.2107747,49996.00871,49996.00871
Improved,CN,1996,57,41,21,7.035175879,0,6.402234637,3.062857143,0,0,,,0,,0.080507042,,,,0,0,0,6.63,0,23.2107747,59280.31859,59280.31859
Improved,CN,1996,59,42,21,84.84422111,0,12.17877095,8.326426501,0,0,,,0,,0,,,,0,0,0.186182313,13.588,3.949188889,123.0727898,381771.7938,381771.7938
Improved,CN,1996,60,43,21,16.64321608,1.594202899,0,1.77157764,0,0,,,0,,0.138535211,,,,0,0,0,10.808,1.204655556,32.16018739,,
Improved,CN,1996,61,44,21,116.2680067,1.594202899,0,4.163213251,0,0,,,0,,0,,,,0,0.558761905,0.372364626,27.176,5.923783333,156.0563327,488924.4904,488924.4904
Improved,CN,1996,62,45,21,13.74874372,3.188405797,1.310986965,0,0,0,,,0,,0,,,,0,0,0.28307483,5.404,10.8419,34.77711131,59399.30612,59399.30612
Improved,CN,1996,63,46,21,12.54271357,0,0,0,0.320921569,0,,,0,,0,,,,0,0.533428571,0.113229932,10.808,12.04655556,36.3648492,71384.19897,71384.19897
Improved,CN,1996,64,46.1,21,19.53768844,3.188405797,0,2.36210352,0.641843137,0,,,0,,0,,,,0,0,0.113229932,10.808,0,36.65127083,,
Improved,CN,1996,65,46.2,21,9.165829146,2.391304348,0.655493482,1.18105176,0,0,,,0,,0,,,,0,0,0.339689796,4.8636,18.06983333,36.66680186,51186.8554,51186.8554
Improved,CN,1996,67,47,21,5.306532663,0,2.621973929,0.88578882,0,0.248245614,,,0,,0,,,,0,2.667142857,0.509534694,1.6212,40.95828889,54.81870747,178215.618,178215.618
Improved,CN,1996,68,47.1,21,12.06030151,2.391304348,1.310986965,1.18105176,1.283686275,0.496491228,,,0,,0,,,,0,0,0.339689796,10.808,0.602327778,30.47383966,58784.0367,58784.0367
Improved,CN,1996,69,48,21,22.40536013,4.420289855,5.869646182,4.34489441,1.229294118,0.443473684,,,0,,0,,,,0,0,0.786906122,10.112,15.30925,64.92111451,133283.0481,133283.0481
Improved,CN,1996,71,50,21,20.04690117,3.536231884,1.467411546,12.31053416,0.614647059,3.991263158,,,0,,0,,,,0,0,0.524604082,10.112,11.134,63.73759306,202940.4963,202940.4963
Improved,CN,1996,72,50.1,21,24.7638191,1.768115942,5.869646182,11.58638509,6.761117647,0.886947368,,,0,,0,,,,0,0,0.524604082,4.0448,6.95875,63.16418541,,
Improved,CN,1996,73,51,21,10.69346734,0.647342995,1.363128492,0.688728778,1.772745098,0.541192982,,,0,,0,,,,0,0,0,0,0.692705556,16.39931124,25156.54344,25156.54344
Improved,CN,1996,74,51.1,21,6.874371859,0.647342995,2.044692737,0.344364389,1.063647059,0.135298246,,,0,,0.170028169,,,,0,0,0,3.5658,2.770822222,17.61636768,28239.03739,28239.03739
Improved,CN,1996,76,52,21,6.683417085,2.589371981,0.681564246,2.066186335,5.672784314,0,,,0,,0,,,,0,0,0,7.1316,6.927055556,31.75197952,77538.33398,77538.33398
Improved,CN,1996,77,52.1,21,10.31155779,5.826086957,1.363128492,0,0,0,,,0,,0,,,,0,0,0.065148299,1.1886,15.23952222,33.99404376,,
Improved,CN,1996,78,52.2,21,10.31155779,5.826086957,1.363128492,0,0,0,,,0,,0,,,,0,0,0.065148299,1.1886,15.23952222,33.99404376,,
Improved,CN,1996,79,53,21,10.85427136,0.429951691,0,0,0.602039216,0,,,0,,0.05856338,,,,0,0,0,3.051,1.097677778,16.09350342,,
Improved,CN,1996,80,53.1,21,7.638190955,0.647342995,0,0,0.709098039,0,,,0,,0.042507042,,,,0,0,0,3.5658,1.385411111,13.98835014,37796.52209,37796.52209
Improved,CN,1996,81,54,21,20.32830821,2.685990338,0,0,0,0,,,0,,0,,,,0,0,0,1.8844,2.430638889,27.32933743,48919.51401,48919.51401
Improved,CN,1996,82,55,21,13.73534338,2.685990338,0,2.785590062,0,0,,,0,,0,,,,0,0,0,0,1.944511111,21.15143489,,
Improved,CN,1996,83,56,21,9.889447236,4.028985507,0,1.392795031,0,0,,,0,,0.082507042,,,,0,0,0,3.7688,0.972255556,20.13479037,37027.87949,37027.87949
Improved,CN,1996,84,57,21,10.71356784,0,0,1.857060041,1.110745098,0,,,0,,0,,,,0,0,0,3.7688,0.972255556,18.42242853,35776.35621,35776.35621
Improved,CN,1996,86,58,21,5.494137353,1.342995169,0,1.624927536,1.110745098,0,,,0,,0,,,,0,0,0,2.3555,12.63932222,24.56762738,47980.57627,47980.57627
Improved,CN,1996,87,59,21,9.909547739,2.125603865,9.56424581,1.191768116,0,0,,,0,,0,,,,0,8.128095238,0.217719728,0.8704,15.02359444,47.03097494,58553.5638,58553.5638
Improved,CN,1996,88,59.1,21,10.43886097,2.014492754,1.22160149,0.46426501,0.277686275,0,,,0,,0,,,,0,3.787047619,0,0.9422,3.889022222,23.03517634,33654.39263,33654.39263
Improved,CN,1996,89,60,21,13.11557789,2.657004831,3.188081937,19.06828986,0.526803922,0,,,0,,0,,,,0,2.438428571,0.870878912,1.7408,4.622644444,48.22851036,101424.5573,101424.5573
Improved,CN,1996,90,60.1,21,13.40703518,0.531400966,3.188081937,0,0,0,,,0,,0,,,,0,0.812809524,0.870878912,0,4.622644444,23.43285096,31657.78165,31657.78165
Improved,CN,1996,92,62,21,15.15577889,2.657004831,0,0,0.526803922,0,,,0,,0,,,,0,0.812809524,0,0.8704,3.466983333,23.4897805,53086.90394,53086.90394
Improved,CN,1996,94,63,21,12.8241206,0,0,0,1.053607843,0,,,0,,0,,,,0,0,0.54429932,1.7408,25.42454444,41.58737221,123223.3839,123223.3839
Improved,CN,1996,95,64,21,14.57286432,0,19.12849162,0,0,0,,,0,,0,,,,0,0.406404762,0.762019048,1.7408,17.33491667,53.94549642,135726.869,135726.869
Improved,CN,1996,98,66,21,11.94974874,2.125603865,0,4.767072464,1.053607843,0,,,0,,0,,,,0,0,0,0.8704,4.622644444,25.38907736,,
Improved,CN,1996,99,67,21,10.61306533,1.004830918,0,0,0.585568627,0,,,0,,0,,,,0,0,0,0,0,12.20346487,20062.49625,20062.49625
Improved,CN,1996,100,68,21,8.40201005,0,0,0.508356108,0,0,,,2.355196089,,0.123887324,,,,0.511026621,0,0,4.4577,0,16.35817619,,
Improved,CN,1996,101,69,21,8.40201005,0,1.698324022,0,0,0,,,0,,0,,,,0,0.785095238,0.09894966,3.4671,1.580116667,16.03159564,29818.76789,29818.76789
Improved,CN,1996,102,70,21,8.40201005,0,0,0.508356108,0,0,,,2.355196089,,0.123887324,,,,0.511026621,0,0,4.4577,0,16.35817619,29084.83727,29084.83727
Improved,CN,1996,103,71,21,8.40201005,0,0,0.508356108,0,0,,,2.355196089,,0.123887324,,,,0.511026621,0,0,4.4577,0,16.35817619,23163.17749,23163.17749
Improved,CN,1996,104,72,21,8.40201005,0,0,0.508356108,0,0,,,2.355196089,,0.123887324,,,,0.511026621,0,0,4.4577,0,16.35817619,18566.52998,18566.52998
Improved,CN,1996,105,73,21,7.959798995,0,1.273743017,0,0,0,,,0,,0,,,,0,0.392547619,0.34632381,0,1.053411111,11.02582455,25304.26735,25304.26735
Improved,CN,1996,106,74,21,7.959798995,0,1.273743017,0,0,0,,,0,,0,,,,0,0.392547619,0.34632381,0,1.053411111,11.02582455,11797.63227,11797.63227
Improved,CN,1996,108,75,21,19.26633166,1.289855072,2.815642458,5.324057971,0.602039216,0.117508772,,,0,,0,,,,0,0,0.721904762,7.6275,3.293033333,41.05787324,247825.3229,247825.3229
Improved,CN,1996,109,76,21,16.8241206,2.579710145,0.938547486,0.798608696,0,0.235017544,,,0,,0,,,,0,0,0.567210884,2.034,3.293033333,27.27024869,138696.4848,138696.4848
Improved,CN,1996,110,77,21,14.11055276,1.719806763,0.938547486,5.324057971,0,1.175087719,,,0,,0,,,,0,0,0.206258503,8.136,2.195355556,33.80566676,105203.235,105203.235
Improved,CN,1996,112,78,21,10.38525963,6.52173913,0,0.224115942,1.088784314,0,,,0,,0,,,,0,0,0.08850068,0,1.885488889,20.19388859,79240.81881,79240.81881
Improved,CN,1996,115,80,21,18.99497487,9.458937198,1.407821229,1.064811594,0.602039216,0.117508772,,,0,,0,,,,0,0,0.206258503,8.136,1.646516667,41.63486805,157587.9756,157587.9756
Improved,CN,1996,116,81,21,12.24120603,2.125603865,9.56424581,0,0,0,,,0,,0,,,,0,0,0.217719728,10.4448,3.466983333,38.06055877,82667.53364,82667.53364
Improved,CN,1996,117,82,21,9.326633166,0,15.94040968,0,0,0,,,0,,0,,,,0,2.438428571,0.870878912,6.9632,5.778305556,41.31785589,190971.1299,190971.1299
Improved,CN,1996,118,82.1,21,0.100502513,0.599033816,0.677839851,0,0,0,,,0,,0,,,,0,2.23952381,0.157028571,0.7137,0.570633333,5.058261894,,
Improved,CN,1996,119,82.2,21,0.100502513,0.599033816,0.677839851,0,0,0,,,0,,0,,,,0,2.23952381,0.157028571,0.7137,0.570633333,5.058261894,,
Improved,CN,1996,120,82.3,21,0.100502513,0.599033816,0.677839851,0,0,0,,,0,,0,,,,0,2.23952381,0.157028571,0.7137,0.570633333,5.058261894,,
Improved,CN,1996,121,83,21,0.100502513,0.599033816,0.677839851,0,0,0,,,0,,0,,,,0,2.23952381,0.157028571,0.7137,0.570633333,5.058261894,22311.99322,22311.99322
Improved,CN,1996,123,84,21,0.58961474,3.536231884,8.804469274,2.896596273,0,0,,,0,,0,,,,0,1.15,2.360718367,2.0224,58.4535,79.81353054,296188.0118,296188.0118
Improved,CN,1996,124,84.1,21,0.58961474,3.536231884,8.804469274,2.896596273,0,0,,,0,,0,,,,0,1.15,2.360718367,2.0224,58.4535,79.81353054,316460.6486,316460.6486
Improved,CN,1996,125,85,21,11.94974874,0,0,0,0,0,,,0,,0,,,,0,0.812809524,0.435439456,1.7408,31.20285,46.14164772,380437.8855,380437.8855
Improved,CN,1996,126,86,21,81.70184255,1.062801932,8.119180633,4.163213251,3.326039216,0,,,0,,0,,,,0,0,0,12.2292,13.82216111,124.4244387,329724.7625,329724.7625
Improved,CN,1996,127,87,21,78.55946399,0,12.17877095,0,0,0,,,0,,0,,,,0,0,0,16.3056,0,107.0438349,240955.6724,240955.6724
Improved,CN,1996,128,87.1,21,81.70184255,1.062801932,8.119180633,4.163213251,3.326039216,0,,,0,,0,,,,0,0,0,12.2292,13.82216111,124.4244387,,
Improved,CN,1996,129,88,21,72.27470687,0.797101449,0,0,0,0,,,0,,0,,,,0,0.838142857,0.372364626,2.7176,9.872972222,86.87288802,205628.1259,205628.1259
Improved,CN,1996,130,88.1,21,48.03015075,0.657004831,2.867783985,0,0,0,,,0,,0,,,,0,0,0.404979592,7.6384,2.58165,62.17996916,107136.0869,107136.0869
Improved,CN,1996,132,90,21,13.83919598,0,6.882681564,0,0,0,,,0,,0,,,,0,6.806904762,0.48597551,1.3888,10.3266,39.73015782,113032.299,113032.299
Improved,CN,1996,134,92,21,1.869346734,0.70531401,2.160148976,0,0,0,,,0,,0,,,,0,5.777142857,0.201763265,0.3952,4.665194444,15.77411029,34576.84975,34576.84975
Improved,CN,1996,135,92.1,21,5.815745394,2.468599034,0,0,0,0,,,0,,0,,,,0,0.962857143,0,0.7904,2.870888889,12.90849046,14250.97347,14250.97347
Improved,CN,1996,137,93,21,26.71021776,0,24.3575419,0,0,0,,,0,,0,,,,0,6.146380952,1.117093878,2.7176,23.69513333,84.74396782,279824.5817,279824.5817
Improved,CN,1996,138,94,21,8.308207705,0.70531401,0.432029795,0,0,0,,,0,,0,,,,0,1.925714286,0,0,0.717722222,12.08898802,41030.02533,41030.02533
Improved,CN,1996,139,94.1,21,5.400335008,0,0,0,1.382,0,,,3.575636,,0.310873239,,,,0.310334276,0,0,0.7904,2.870888889,14.64046741,,
Improved,CN,1996,141,95,21,10.83417085,0,0,0,0,0,,,2.355196089,,0.247774648,,,,0,0,0,0.9906,14.74775556,29.17549715,94645.31274,94645.31274
Improved,CN,1996,144,96,21,9.554438861,0.70531401,0,0,0,0,,,5.0058904,,0,,,,0,0,0,0,2.870888889,18.13653216,38594.54044,38594.54044
Improved,CN,1996,147,97.1,21,1.768844221,0,0,0,0,0,,,22.37436284,,0.061943662,,,,0,0,0,0,9.4807,33.68585073,127366.2016,127366.2016
Improved,CN,1996,148,98,21,1.768844221,0,0,0,0,0,,,22.37436284,,0.061943662,,,,0,0,0,0,9.4807,33.68585073,,
Improved,CN,1996,155,101.1,21,8.40201005,1.004830918,0.849162011,0,0,0,,,6.476789244,,0,,,,0,0,0.04947483,0,6.320466667,23.10273372,55977.9238,55977.9238
Improved,CN,1996,157,102,21,10.38525963,2.115942029,1.728119181,0,0,0,,,0,,0,,,,0,5.135238095,0.168136054,0.3952,2.153166667,22.08106166,32613.72807,32613.72807
Improved,CN,1996,159,103.1,21,9.286432161,0,2.972067039,0,0,0,,,1.177598044,,0,,,,0,0,0.09894966,0,1.580116667,15.11516357,24184.26171,24184.26171
Improved,CN,1996,160,104,21,3.115577889,0.352657005,1.512104283,0,0,0,,,0,,0,,,,0,7.381904762,0.336272109,0,6.4595,19.15801605,61229.01929,61229.01929
Improved,CN,1996,162,104.2,21,3.115577889,0.352657005,1.512104283,0,0,0,,,0,,0,,,,0,7.381904762,0.336272109,0,6.4595,19.15801605,,
Improved,CN,1996,164,107,21,24.42211055,0,0.573556797,0,0,0,,,0,,0,,,,0,0,1.133942857,0,25.8165,51.94611021,114333.3886,114333.3886
Improved,CN,1996,165,108,21,24.42211055,0.985507246,3.441340782,0,0,0,,,0,,0,,,,0,1.856428571,0.728963265,0,8.6055,40.03985042,121280.7069,121280.7069
